id,name,artist,artist_followers,artist_genres,album,release_date,album_total_tracks,duration,explicit,popularity
0gdxLgCTbLQUGaar06VrU4,Vệ Tinh,Kewtiie,2876,['vietnamese hip hop'],Vệ Tinh,2022-08-11,1,219,False,57
3y3zwOn0eo2DtVEPz68PYp,Đêm Trời Cho,Kewtiie,2876,['vietnamese hip hop'],Đêm Trời Cho,2022-11-25,1,185,False,37
1uHrEy6Y2MCso5IHQTCJgA,Thân Mật,Kewtiie,2876,['vietnamese hip hop'],Thân Mật,2022-12-02,1,185,False,32
5EYv6Jj1adjB8qilHiSC3t,Room 808,Kewtiie,2876,['vietnamese hip hop'],Room 808,2018-08-18,1,198,False,32
45miQX0dDOcSLsua1MoXKq,Hennessy,Kewtiie,2876,['vietnamese hip hop'],Hennessy,2019-01-05,1,241,False,25
54z6fOAjr6qpMeCoJ95nUD,Fortune,Kewtiie,2876,['vietnamese hip hop'],Fortune,2017-01-01,1,210,False,21
38utW6Mz8K1lwMyp2HVFYy,What You Doin'?,Kewtiie,2876,['vietnamese hip hop'],What You Doin'?,2019-02-14,1,177,False,19
4Ez7JrJADo5Gm259Nunu7d,08 - Loi doi dom hoa (Minh Canh),Ca co Viet Nam,311,[],Chuong trinh ca co,2001-01-01,9,389,False,0
6jEqc6yCM13zDhA6t32QVC,03 - Nghia kim bang (Minh Canh),Ca co Viet Nam,311,[],Chuong trinh ca co,2001-01-01,9,365,False,0
2m3hYegIBjQ2DoAiQjjqIc,02 - Trong loan Thang Long Thanh (Minh Canh),Ca co Viet Nam,311,[],Chuong trinh ca co,2001-01-01,9,386,False,0
0hiPFgWHV8QH4TqbCN5065,09 - Em toi lam chieu dai (Minh Canh),Ca co Viet Nam,311,[],Chuong trinh ca co,2001-01-01,9,377,False,0
47PwW9dw7QNbPIXEZAMaop,01 - To Vo chan de (Minh Canh),Ca co Viet Nam,311,[],Chuong trinh ca co,2001-01-01,9,375,False,0
1fIHuxhPOEMeJg4L668YkI,04 - Ngoai troi giong bao (Minh Canh-Minh Chi-Dieu Hien),Ca co Viet Nam,311,[],Chuong trinh ca co,2001-01-01,9,754,False,0
4aFy9rd2oVWbFygp78eDoJ,06 - Ly ruou doan vien (Minh Canh-Ngoc Huong),Ca co Viet Nam,311,[],Chuong trinh ca co,2001-01-01,9,390,False,0
6GJX8fXqhlVbfWCf5YCkFc,07 - Nguoi gac cong (Minh Canh),Ca co Viet Nam,311,[],Chuong trinh ca co,2001-01-01,9,350,False,0
0yvdCmZIsPoc3dspR55xbe,05 - Dua con dat nuoc (Minh Canh),Ca co Viet Nam,311,[],Chuong trinh ca co,2001-01-01,9,381,False,0
3OYUB0HqRozD99o4ogp2TT,Xem Như Em Chẳng May,Lương Bích Hữu,11712,"['v-pop', 'vinahouse']",Xem Như Em Chẳng May,2022-10-09,1,282,False,40
0fMlEuvys3ppVNNWBCcJTI,Anh Chưa Từng,Lương Bích Hữu,11712,"['v-pop', 'vinahouse']",Anh Chưa Từng,2019-04-19,1,288,False,33
53FLMrFnUkc34eeMeR3qqI,Nước Mắt Hóa Đá,Lương Bích Hữu,11712,"['v-pop', 'vinahouse']",It's Not Over,2021-03-30,11,269,False,30
5no6gej6kznmpf2PonDIHK,Dằm Trong Tim,Lương Bích Hữu,11712,"['v-pop', 'vinahouse']",Cầu Vồng Tình Yêu,2018-08-20,24,222,False,27
3lc7lNkAcrG9TaTbzkSYsl,Hôm Nay Con Bận Rồi,Lương Bích Hữu,11712,"['v-pop', 'vinahouse']",Hôm Nay Con Bận Rồi,2019-06-01,2,231,False,27
6bsa0iIZxqAuOj7IFxoZ8G,Xem Như Em Chẳng May - Remix,Lương Bích Hữu,11712,"['v-pop', 'vinahouse']",Xem Như Em Chẳng May (Remix),2022-10-06,1,233,False,24
1xehxvlYLuY7RalRmvVRP2,Người Đến Từ Triều Châu (Song Ngữ),Lương Bích Hữu,11712,"['v-pop', 'vinahouse']",Chinese Music Collection,2021-03-30,21,219,False,24
0y1RUnlF6EkqqPMnzbV8xP,Quên Cách Yêu (Song Ngữ),Lương Bích Hữu,11712,"['v-pop', 'vinahouse']",Các Sáng Tác Của Lương Bích Hữu,2021-03-30,8,261,False,24
6FLd0JeIW3BpUIsV3Vldip,Em Vẫn Tin Vào Tình Yêu Ấy (Piano Version),Lương Bích Hữu,11712,"['v-pop', 'vinahouse']",Em Vẫn Tin Vào Tình Yêu Ấy (Piano Version),2022-12-23,1,316,False,24
1sA6PCIPV2CbtniMCI5V4t,Xem Như Em Chẳng May,Lương Bích Hữu,11712,"['v-pop', 'vinahouse']",Xem Như Em Chẳng May,2022-12-19,2,264,False,21
769IjpjHNrN36SPvj2ZBKu,Nghe Như Tình Yêu,HIEUTHUHAI,336257,"['v-pop', 'vietnamese hip hop']",Nghe Như Tình Yêu,2021-07-09,1,193,False,61
7opF2QJ8gzlxbV0eBIqszE,ngủ một mình,HIEUTHUHAI,336257,"['v-pop', 'vietnamese hip hop']",ngủ một mình,2022-11-17,1,181,False,60
76dD9BdSOzsRJSGGBjOcUf,ngủ một mình (tình rất tình),HIEUTHUHAI,336257,"['v-pop', 'vietnamese hip hop']",ngủ một mình (tình rất tình),2022-12-15,1,192,False,60
0gdxLgCTbLQUGaar06VrU4,Vệ Tinh,HIEUTHUHAI,336257,"['v-pop', 'vietnamese hip hop']",Vệ Tinh,2022-08-11,1,219,False,57
7AS3f6iaLQ4NZCMZKuhWmy,Bật Nhạc Lên,HIEUTHUHAI,336257,"['v-pop', 'vietnamese hip hop']",Bật Nhạc Lên,2020-06-12,1,200,False,55
0s7RyyUlQfd8mnnboHe18n,Hẹn Gặp Em Dưới Ánh Trăng,HIEUTHUHAI,336257,"['v-pop', 'vietnamese hip hop']",Hẹn Gặp Em Dưới Ánh Trăng,2020-09-25,1,222,False,52
0ReId5SRMspb6ISw0rBsBN,CUA,HIEUTHUHAI,336257,"['v-pop', 'vietnamese hip hop']",CUA,2020-04-05,1,193,True,50
4V2MZcxyltQ4oKSdXOZoV0,DYNAMIC DUO,HIEUTHUHAI,336257,"['v-pop', 'vietnamese hip hop']",DYNAMIC DUO,2022-03-14,1,184,False,48
7K1yMkQqA9ZxHfa2y4XsY6,1-800-LOVE,HIEUTHUHAI,336257,"['v-pop', 'vietnamese hip hop']",1-800-LOVE,2020-07-25,1,265,False,46
4uZs35Zm7ivjQCM7v5nQj8,Mamma Mia,HIEUTHUHAI,336257,"['v-pop', 'vietnamese hip hop']",Mamma Mia,2022-05-16,1,233,False,45
2diZwSbRYitttzInhQhKUk,Chân Trời Mới Mười Hai,đặc công việt nam,55,[],Chân Trời Mới Hai,2022-03-07,3,206,False,0
4H7zLgn1a1zkngenJBKlkb,Chân Trời Mới Hai,đặc công việt nam,55,[],Chân Trời Mới Hai,2022-03-07,3,232,False,0
3oIw4TMQ3lUJcp1LSmMEBp,Chân Trời Mới Năm,đặc công việt nam,55,[],Chân Trời Mới Hai,2022-03-07,3,185,False,0
5slfXBSwLUc1r49wfKu6rJ,Bonjour Vietnam,Thuỳ Dung,1026,[],Bonjour Vietnam,2021-07-19,2,250,False,24
6F6D65Ch3H8JH33WNU2ljM,Mưa Trên Biển Vắng (Je N'Pourrai Jamais T'oublier),Thuỳ Dung,1026,[],Mưa Trên Biển Vắng (Je N'Pourrai Jamais T'oublier),2021-07-14,1,258,False,22
0VxWNVI2Kpd9CyaHwlWTrz,Xin Chào Việt Nam,Thuỳ Dung,1026,[],Bonjour Vietnam,2021-07-19,2,254,False,22
6NnXabFmfvCxhmS8CjOqcf,Poupée De Cire Poupée De Son,Thuỳ Dung,1026,[],Poupée De Cire Poupée De Son,2021-07-14,1,173,False,22
1UvL1CV3CyZIampgqIKbRi,Mashup Toi jamais L'amour c'est pour rien,Thuỳ Dung,1026,[],Mashup Toi jamais L'amour c'est pour rien,2021-07-23,1,255,False,21
5ylg1HGDMYbTEYsLIlafMa,Bang Bang,Thuỳ Dung,1026,[],Bang Bang,2021-08-12,1,204,False,21
61VjFmM7TUR0MJfY7vVT8N,La Maritza (Dòng Sông Tuổi Nhỏ),Thuỳ Dung,1026,[],La Maritza (Dòng Sông Tuổi Nhỏ),2021-07-19,1,304,False,21
3dnzqR4anmQusnqGB8GJrE,Tuyết Rơi,Thuỳ Dung,1026,[],Tuyết Rơi,2021-07-23,1,322,False,20
7BZxAQhGoHqFOnUZGFOiS8,Aline (Gọi Tên Người Yêu),Thuỳ Dung,1026,[],Aline (Gọi Tên Người Yêu),2021-07-19,1,223,False,19
1RkqIQ5uwEe5Me1SxQ44XO,"Paroles, Paroles",Thuỳ Dung,1026,[],"Paroles, Paroles",2021-07-19,1,205,False,18
5ECHJ1llWBNYLVCYrllD3x,Chạy Khỏi Thế Giới Này,Da LAB,817425,"['indie viet', 'v-pop', 'vietnamese hip hop']",Chạy Khỏi Thế Giới Này,2022-06-30,1,255,False,64
5BTzf3doGTigDIYUFtbkI9,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),Da LAB,817425,"['indie viet', 'v-pop', 'vietnamese hip hop']",Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),2020-12-29,1,234,False,62
1MiJk3dXC5jzhvLFP0dUM7,Thức Giấc,Da LAB,817425,"['indie viet', 'v-pop', 'vietnamese hip hop']",Thức Giấc,2021-07-14,1,269,False,61
3b34161QoxLwsqhWSPy9i5,Thanh Xuan,Da LAB,817425,"['indie viet', 'v-pop', 'vietnamese hip hop']",Thanh Xuan,2018-08-24,1,220,False,60
1mKDbug8bbfDmLe7I4CJpe,Gác Lại Âu Lo (feat. Miu Lê),Da LAB,817425,"['indie viet', 'v-pop', 'vietnamese hip hop']",Gác Lại Âu Lo,2020-07-25,2,282,False,60
69OcVU0fqGSBamdmnI0WdP,Chuyện Đôi Ta (feat. Muộii) [Lofi Mix],Da LAB,817425,"['indie viet', 'v-pop', 'vietnamese hip hop']",Chuyện Đôi Ta (feat. Muộii) [Lofi Mix],2021-12-08,1,203,False,53
40fjFtLBN98eDzOS4NfXs5,Nước Mắt Em Lau Bằng Tình Yêu Mới,Da LAB,817425,"['indie viet', 'v-pop', 'vietnamese hip hop']",Nước Mắt Em Lau Bằng Tình Yêu Mới,2019-09-12,1,285,False,49
3EuOQ0v6LxsNFSf3BF5wrw,Mot Nha,Da LAB,817425,"['indie viet', 'v-pop', 'vietnamese hip hop']",Mot Nha,2015-08-17,1,185,False,48
4pLa3LHYBNnyC8yojD8fO0,Chạy Khỏi Thế Giới Này - Cukak Remix,Da LAB,817425,"['indie viet', 'v-pop', 'vietnamese hip hop']",Chạy Khỏi Thế Giới Này (Cukak Remix),2022-07-05,1,294,False,47
6ArzfbHhIYDJNVCmOlwZCl,Từ Ngày Em Đến,Da LAB,817425,"['indie viet', 'v-pop', 'vietnamese hip hop']",Từ Ngày Em Đến,2022-10-06,1,236,False,43
3i02vLHwlt14hNJtdXmeM7,Phải Chăng Em Đã Yêu? (feat. RedT),Juky San,74518,['v-pop'],Phải Chăng Em Đã Yêu? (feat. RedT),2021-02-12,1,190,False,53
1SlUGdFlL8KssF9yglckks,Cứ Thở Đi,Juky San,74518,['v-pop'],Cứ Thở Đi,2022-05-27,1,225,False,43
55A2JFbI5YNDAuaxRnFFQ5,Thở,Juky San,74518,['v-pop'],Thở,2021-04-08,1,228,False,40
0zvG8nb0KNKhNUS1cIn4MV,Có Một Người Từng Là Tất Cả,Juky San,74518,['v-pop'],Có Một Người Từng Là Tất Cả,2020-12-29,2,299,False,37
5DM1JyPBs4DQMO2gVVRTUL,Tuổi Đá Buồn,Juky San,74518,['v-pop'],Tuổi Đá Buồn,2022-06-07,1,247,False,37
2AC0pwlMPaOY4gq5i16zzu,Thiên Hạ Hữu Tình Nhân,Juky San,74518,['v-pop'],Thiên Hạ Hữu Tình Nhân,2020-09-14,1,157,False,35
6xUHmm5LtpWZunj3QKeZf3,Tình Yêu Màu Nắng,Juky San,74518,['v-pop'],Symphonies Juky San No.22,2022-11-08,4,163,False,31
5pB03XkFl2ICwOaBcOjno3,Tình Bạn Vạn Người Mê,Juky San,74518,['v-pop'],Tình Bạn Vạn Người Mê,2022-07-12,1,170,False,31
4C6EQo37xi8g9ObTgVfw7X,Bản Giao Hưởng Mùa Đông,Juky San,74518,['v-pop'],Bản Giao Hưởng Mùa Đông,2022-11-01,1,204,False,29
53T64tBcQUKR3w94CrBczS,"Tình Sâu Đậm, Mưa Mịt Mù",Juky San,74518,['v-pop'],"Tình Sâu Đậm, Mưa Mịt Mù",2020-09-28,1,274,False,29
0SmQ0UWeiHKQtxUej4Rem6,Tháng Năm,SOOBIN,851487,['v-pop'],The Playah,2020-12-15,3,225,False,55
39KWnPNEvbXt423CzjvBfA,Anh Đã Quen Với Cô Đơn,SOOBIN,851487,['v-pop'],Anh Đã Quen Với Cô Đơn,2017-03-14,1,268,False,52
0ZP4bO2ywAv44HiEzzHaq5,Ngày Mai Em Đi,SOOBIN,851487,['v-pop'],Ngày Mai Em Đi,2017-08-02,1,218,False,52
2qc4FFBylFT5YhvMJMX50R,Đi Để Trở Về,SOOBIN,851487,['v-pop'],Đi Để Trở Về,2017-01-17,1,202,False,51
2vRkwfiy4Se8ddUSkdMTmQ,Beautiful Monster,SOOBIN,851487,['v-pop'],KOSMIK,2022-10-31,11,235,False,51
37PyxXH5vlbNcYwxOHbfFn,A Veil of Mist,SOOBIN,851487,['v-pop'],KOSMIK,2022-10-31,11,302,False,50
20jc2qrUesWnyDYnWq0XW8,Nếu Ngày Ấy,SOOBIN,851487,['v-pop'],Nếu Ngày Ấy,2019-07-22,1,292,False,48
6hUpxEKFSjS8metuA1yxlf,Vai Lan Don Dua,SOOBIN,851487,['v-pop'],Vai Lan Don Dua,2017-01-27,1,170,False,47
63qZf6349d3ngku9hrzLac,The Playah (feat. SlimV) - Special Performance,SOOBIN,851487,['v-pop'],The Playah (feat. SlimV) [Special Performance],2021-05-14,1,449,False,47
6bXmKNVe9YIjoyDbz04nWg,Freaky Squad (feat. Touliver),SOOBIN,851487,['v-pop'],Freaky Squad (feat. Touliver),2021-11-30,1,196,False,47
55tqiGhb46fqG0oS2EP5Xt,Em Không Thuộc Về Nơi Đây,Khánh Linh,7271,['v-pop'],Gai Gia Lam Chieu 3 - The Royal Bride (Original Motion Picture Soundtrack),2020-01-25,6,269,False,18
1KuD9QgqGbV8u6BC58tJgh,Chào Việt Nam,Khánh Linh,7271,['v-pop'],Âm Thanh Cuộc Sống,2018-04-05,20,207,False,17
1YROlldKo1KqDw3CB6fsBR,Mùa Hoa Trở Lại,Khánh Linh,7271,['v-pop'],Mùa Hoa Trở Lại,2016-02-02,3,321,False,17
2f7EiMY7IYRGoxXZIxSxKu,Tình Yêu Ở Lại,Khánh Linh,7271,['v-pop'],Sắc Màu,2018-05-05,20,246,False,16
5HTjs6eWixWCuNraz3JaBZ,Một con vịt,Khánh Linh,7271,['v-pop'],Bài hát sử dụng cho tiếng Việt Vol.1,2004-01-01,17,171,False,13
7IfezGGRV0vuwhHtQZYUg4,Ban Mai Xanh,Khánh Linh,7271,['v-pop'],Âm Thanh Cuộc Sống,2018-04-05,20,333,False,11
6q7ACiSH2KE1ppozIUUAiu,Có Phải Em Mùa Thu Hà Nội,Khánh Linh,7271,['v-pop'],Âm Thanh Cuộc Sống,2018-04-05,20,356,False,10
3aOZ5aUQ27wouu9T7gxHbu,Việt Nam Quê Hương Tôi,Khánh Linh,7271,['v-pop'],Sắc Màu,2018-05-05,20,207,False,9
0a7GfhJfPq2yX0WIrXibaF,Giấc Mơ Trưa,Khánh Linh,7271,['v-pop'],Giáng Son,2018-08-24,9,307,False,9
3pLFL3KUrBdp5ina2Wu9YY,Trên Đồi Xuân,Khánh Linh,7271,['v-pop'],Phạm Duy 7- Hẹn Hò,2018-08-09,11,313,False,0
51bYFYWODfYOZU0rwvjiCc,Cho Mình Em,Binz,809993,"['v-pop', 'vietnamese hip hop']",Cho Mình Em,2021-04-01,1,206,False,53
2vRkwfiy4Se8ddUSkdMTmQ,Beautiful Monster,Binz,809993,"['v-pop', 'vietnamese hip hop']",KOSMIK,2022-10-31,11,235,False,51
04Mm3BineGdy0oNv8NivQT,Don't Break My Heart,Binz,809993,"['v-pop', 'vietnamese hip hop']",Don't Break My Heart,2022-03-14,1,237,False,50
37PyxXH5vlbNcYwxOHbfFn,A Veil of Mist,Binz,809993,"['v-pop', 'vietnamese hip hop']",KOSMIK,2022-10-31,11,302,False,50
3sV8ExJeOGXbanczafavZv,Bigcityboi (feat. Touliver),Binz,809993,"['v-pop', 'vietnamese hip hop']",Bigcityboi (feat. Touliver),2020-07-05,1,201,True,48
5GXCpnyiCviIiAiZn13tzn,SO FAR,Binz,809993,"['v-pop', 'vietnamese hip hop']",SO FAR,2018-11-01,1,204,False,48
1vtQjPCcdE7FgrxQd5doWP,Sao Cũng Được,Binz,809993,"['v-pop', 'vietnamese hip hop']",Sao Cũng Được,2018-03-08,1,266,False,47
6bXmKNVe9YIjoyDbz04nWg,Freaky Squad (feat. Touliver),Binz,809993,"['v-pop', 'vietnamese hip hop']",Freaky Squad (feat. Touliver),2021-11-30,1,196,False,47
7KNVYQdx7arRoeEJi9C9IR,Tinh Nhan Oi,Binz,809993,"['v-pop', 'vietnamese hip hop']",Tinh Nhan Oi,2019-01-07,1,254,False,46
4UxaMIzEAHLGmNeLoutSaL,So Close,Binz,809993,"['v-pop', 'vietnamese hip hop']",So Close,2019-08-24,1,199,False,46
6I1BRmb10jhiPHXfOt7pbU,Trông Phu Thuy (Le tambour du sorcier),Théâtre Nationel du Viet-Nam,6,[],Percussions du Monde,2004-09-15,17,153,False,0
6iXGivPFpsqKmrINhIbPvx,Buồn Thì Cứ Khóc Đi,Lynk Lee,135685,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Buồn Thì Cứ Khóc Đi,2019-12-13,1,222,False,61
0UkWvPZauWiBjWGuXFhZQn,Tát Nước Đầu Đình,Lynk Lee,135685,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Tát Nước Đầu Đình,2015-09-05,1,243,False,48
2ePBZnZ9I824PlUdRYxWzA,Rapcoustic 5,Lynk Lee,135685,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Rapcoustic 5,2019-10-10,1,547,False,43
1SAMe41ZkT2W4zJ4qdqEdM,Tạm Biệt Nhé,Lynk Lee,135685,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Những Bài Hát Hay Về Học Trò,2017-01-17,9,287,False,41
1htglLMwtGcV8vqeHNFgwQ,Một thời đã xa,Lynk Lee,135685,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Một thời đã xa,2018-03-12,1,305,False,40
1weKuyH9Vjx3MEvDeGZKpS,Ngày Ấy Bạn Và Tôi,Lynk Lee,135685,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Những Bài Hát Hay Về Học Trò,2017-01-17,9,318,False,36
2X7fZpatzozRw22t2SKqT7,Không Dám,Lynk Lee,135685,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Không Dám,2020-06-24,1,215,False,35
0mMhqGXIu9pLCQYx8uMToT,Nắm chặt tay anh nhé,Lynk Lee,135685,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Nắm chặt tay anh nhé,2018-01-01,2,272,False,33
4Zs8ubzAAJ9whxQldhE4zz,Tát Nước Đầu Đình,Lynk Lee,135685,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Tát Nước Đầu Đình (Cowvy Version),2021-08-08,1,282,False,33
6rezKdVcKUte5ipsTJGH3A,Cho Tôi Xin Một Vé Đi Tuổi Thơ,Lynk Lee,135685,"['v-pop', 'vietnamese hip hop', 'vietnamese singer-songwriter']",Cho Tôi Xin Một Vé Đi Tuổi Thơ,2013-01-01,1,341,False,23
5hkAuvgkOrd4KpDOlCNsvW,Waiting For You,MONO,130083,['v-pop'],22,2022-08-18,11,265,False,67
6A1IbMKwjvXibcrU1sdqKH,Em Là,MONO,130083,['v-pop'],22,2022-08-18,11,197,False,62
2g4tRvSuOVNAz4p3Yfwy2O,Anh Không Thể,MONO,130083,['v-pop'],22,2022-08-18,11,219,False,49
6oG0E8FNTzwsKpOWFq6Wq2,Quên Anh Đi,MONO,130083,['v-pop'],22,2022-08-18,11,245,False,47
7xYyzBgQlMWXFtvWee5NYR,Kill Me,MONO,130083,['v-pop'],22,2022-08-18,11,228,False,44
3HDdwbdH6Oxl2xyd4g5y3D,Xui Hay Vui,MONO,130083,['v-pop'],Xui Hay Vui,2023-01-03,1,162,False,42
3SPqGfmGxumrXeoHzIbhct,Buông,MONO,130083,['v-pop'],22,2022-08-18,11,149,False,41
3VRQ7NTmCZDdFmLbBuZHUH,L.I.E,MONO,130083,['v-pop'],22,2022-08-18,11,226,False,39
4yr3swKnlTIuW11TzWBdGf,Do You,MONO,130083,['v-pop'],22,2022-08-18,11,218,False,38
0MQLLu2sS9ASM71y3MB5oV,Intro,MONO,130083,['v-pop'],22,2022-08-18,11,59,False,37
73edZyLpFk9topOtCOFXX2,Ngọn Nến Tình Yêu,Ca Đoàn Hiệp Nhất Việt Nam,0,[],Ngọc Trong Tim 1,2009-01-01,8,330,False,0
2FBdQ7Df8Amip2uI1r5a93,Mối Tình Đầu,Thảo Trang,201,[],Mối Tình Đầu,2022-07-07,1,236,False,30
3xMbwAHg0pWvgTN4dTzTlN,Ước Mơ Của Mẹ,Thảo Trang,201,[],Ước Mơ Của Mẹ,2022-10-06,1,268,False,26
5W8hMtW0wrTU4q6eWgmx37,Anh Ơi Ở Lại,Thảo Trang,201,[],Anh Ơi Ở Lại,2022-10-13,1,259,False,23
2dVgccxGewWnvRoX1bLyfE,Mashup Anh Ơi Ở Lại - Đừng Yêu Nữa Em Mệt Rồi,Thảo Trang,201,[],Concert: The Masked Singer Vietnam,2023-01-04,16,318,False,20
6l7EzJCzWyfSg9H5Dexb3i,Bóng Mây Qua Thềm,Thảo Trang,201,[],Tập 3: The Masked Singer Vietnam,2023-01-04,3,238,False,17
3etrxTFFcmWV0rgmLhU0Yj,Mashup Anh Ơi Ở Lại - Đừng Yêu Nữa Em Mệt Rồi,Thảo Trang,201,[],Tập 6: The Masked Singer Vietnam,2023-01-04,3,284,False,16
21LRB4ATiwo0fYNI42Kmji,Cám Ơn Tình Yêu Tôi,Thảo Trang,201,[],Tập 12: The Masked Singer Vietnam,2023-01-04,5,286,False,15
56KVvnfiUFgK8I9O0JoaHS,Ước Mơ Của Mẹ,Thảo Trang,201,[],Tập 12: The Masked Singer Vietnam,2023-01-04,5,270,False,14
65meoRdYteOwM8zz0jZ24Q,Come And Get It,Thảo Trang,201,[],Come And Get It,2018-07-19,1,211,False,9
52RJGkcqQA0Q6hzROiT376,Angel In Me,Thảo Trang,201,[],Angel In Me,2022-10-21,1,248,False,5
7opF2QJ8gzlxbV0eBIqszE,ngủ một mình,Negav,5610,['vietnamese hip hop'],ngủ một mình,2022-11-17,1,181,False,60
76dD9BdSOzsRJSGGBjOcUf,ngủ một mình (tình rất tình),Negav,5610,['vietnamese hip hop'],ngủ một mình (tình rất tình),2022-12-15,1,192,False,60
4uEtp8xmFuV2aT9O2QFRMf,sao trông em lại như thế này,Negav,5610,['vietnamese hip hop'],sao trông em lại như thế này,2020-10-05,1,202,False,42
6eWq20XvhhZS6Q8AkubWsV,Cây Thông Cô Đơn,Negav,5610,['vietnamese hip hop'],Cây Thông Cô Đơn,2021-05-14,1,142,False,36
3AmDOTT8OlbHDfFgWSWmwc,Babyboo,Negav,5610,['vietnamese hip hop'],Babyboo,2020-05-14,1,145,False,36
3QuEW3NnPJkduJanaiFirj,213,Negav,5610,['vietnamese hip hop'],những tổn thương đã qua,2022-12-20,5,210,False,35
6k4tOcUp0t7A2Qnic14HRB,Do You Right,Negav,5610,['vietnamese hip hop'],Do You Right,2022-10-14,3,230,False,34
3JumI2bMn75lUx2YNe6gna,Em Sẽ Báo Công An,Negav,5610,['vietnamese hip hop'],Em Sẽ Báo Công An,2022-07-25,1,201,False,31
3qKQB87GUfJ86Q4bvg3LJT,Don't Let Them Know,Negav,5610,['vietnamese hip hop'],Don't Let Them Know,2022-11-30,1,206,False,28
6StOOTE240zFpXicW0jAf5,Haters Gonna Hate,Negav,5610,['vietnamese hip hop'],King Of Rap Tập 1,2020-08-30,17,110,False,16
5BdtlbUiauNcghEnOXObqZ,Cây đàn ghi ta một dây,Tam ca nữ Đoàn NTQĐ Việt Nam,0,[],Chiếc lá nhỏ,2018-01-01,12,233,False,0
1Bs0asdsNeQ1lsEyQV0om2,Gió Đánh Đò Đưa,Tạ Quang Thắng,2608,['vietnamese singer-songwriter'],Gió Đánh Đò Đưa,2019-07-10,1,216,False,39
50rpOselILfEM2FjZOXZKh,Vội Vàng,Tạ Quang Thắng,2608,['vietnamese singer-songwriter'],Vội Vàng,2019-05-27,1,235,False,31
1CPZH1M1xwOLYHFN85T7zj,Sống Như Những Đoá Hoa,Tạ Quang Thắng,2608,['vietnamese singer-songwriter'],Sống Như Những Đoá Hoa,2013-10-27,1,269,False,28
3Dd13Ie4YbC2uO1icRB9q8,Em Về Tinh Khôi,Tạ Quang Thắng,2608,['vietnamese singer-songwriter'],Em Về Tinh Khôi,2019-07-09,1,331,False,27
6ZrKfYWcOuN7THEwDlSsDX,Điều Tuyệt Vời Nhất Trên Đời,Tạ Quang Thắng,2608,['vietnamese singer-songwriter'],Điều Tuyệt Vời Nhất Trên Đời,2019-06-21,1,254,False,25
5stL1b1Q1YZndZASBsqpD5,Lá Cờ,Tạ Quang Thắng,2608,['vietnamese singer-songwriter'],Country Rock (The First Album),2012-05-31,8,324,False,21
3fmBnLSNQOU3jvMNOvU5Vd,Như Loài Mèo,Tạ Quang Thắng,2608,['vietnamese singer-songwriter'],The Other Side,2019-07-15,17,214,False,20
4CVCw2VRaw3vvv6nuBpvGl,Trường Sơn Đông Trường Sơn Tây,Tạ Quang Thắng,2608,['vietnamese singer-songwriter'],The Other Side,2019-07-15,17,277,False,17
6ysT8DFSF5vcRgSy26iMzd,Đi Để Thêm Yêu Việt Nam,Tạ Quang Thắng,2608,['vietnamese singer-songwriter'],Ở Giữa Cuộc Đời,2022-01-14,8,241,False,16
2VEQrqsDbg3AZ5W8PPLb6L,Tình Ca Tây Bắc,Tạ Quang Thắng,2608,['vietnamese singer-songwriter'],The Other Side,2019-07-15,17,335,False,15
41aMYNen9G7uUbqLfV65cF,Tay To,Rapital,102954,"['v-pop', 'vietnamese melodic rap', 'vietnamese trap']",Rapitalove,2021-06-21,6,165,True,58
7fNHfgOxPLcg4mQLhCnOHB,XTC (Xích Thêm Chút) - Remix,Rapital,102954,"['v-pop', 'vietnamese melodic rap', 'vietnamese trap']",Rapitalove,2021-06-21,6,243,False,55
4A4Qdq6Jl4XilO2FS1sq2y,Thủ Đô Cypher - RPT Phongkhin Remix,Rapital,102954,"['v-pop', 'vietnamese melodic rap', 'vietnamese trap']",Thủ Đô Cypher (RPT Phongkhin Remix),2021-06-19,1,193,True,44
2Rx0xErp6UqudLF0eGsunU,U Mê,Rapital,102954,"['v-pop', 'vietnamese melodic rap', 'vietnamese trap']",Rapitalove,2021-06-21,6,212,False,43
1qZ6CjwIIchUP3YWcZ97ox,UầYYY,Rapital,102954,"['v-pop', 'vietnamese melodic rap', 'vietnamese trap']",UầYYY,2021-06-19,1,260,True,40
2RM5qDUGxwG129QthFdl7j,Mưa Đang Rơi - Live,Rapital,102954,"['v-pop', 'vietnamese melodic rap', 'vietnamese trap']",RAPITALOUD (Live),2022-04-16,4,215,False,39
